mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,zcr,rms,spec_cent,spec_bw,rolloff,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,fileName,label
-241.91400146484375,122.51029205322266,-61.01996612548828,-23.324073791503906,-19.4300479888916,-16.812068939208984,-8.899360656738281,-7.433485984802246,-9.03924560546875,5.430688858032227,-7.689256191253662,-6.9044647216796875,-5.351318836212158,-8.930234909057617,-11.783415794372559,-1.8091074228286743,-10.452486991882324,-1.3789032697677612,-6.15122652053833,-1.5039680004119873,0.10024946526972157,0.0413401760160923,1735.6188086027719,1687.4594257467036,2868.087761474043,0.5984990000724792,0.5399564504623413,0.5209973454475403,0.5883468389511108,0.6172258853912354,0.6486330032348633,0.7175329923629761,0.7308374643325806,0.650890588760376,0.6101056337356567,0.587772011756897,0.6216118931770325,biden-original_clip_0_vtlp.wav,0
-223.40367126464844,123.17877197265625,-53.18669509887695,-18.09030532836914,-14.608209609985352,-9.835081100463867,-5.957535743713379,-12.42872428894043,-10.350692749023438,-0.970714807510376,-8.56624698638916,-2.570563554763794,-7.921258926391602,-13.784867286682129,-10.706915855407715,-2.123861789703369,-9.910266876220703,-1.0362004041671753,-7.946747303009033,-3.4406216144561768,0.10066977233178655,0.050064101815223694,1746.9259888688503,1749.3403723089596,2924.094074010296,0.4862312376499176,0.48293745517730713,0.6036888957023621,0.5966068506240845,0.6257085800170898,0.6838952302932739,0.6295179724693298,0.5966691970825195,0.5706437230110168,0.5480679273605347,0.6010067462921143,0.5694780349731445,biden-original_clip_1_vtlp.wav,0
-267.57550048828125,114.54302978515625,-39.674476623535156,-21.24888801574707,-19.8507022857666,-11.011507034301758,-11.11894416809082,-7.532307147979736,-8.666942596435547,-4.004528045654297,-7.6868367195129395,-3.237912178039551,-5.815187931060791,-7.686565399169922,-11.222036361694336,-3.218111038208008,-11.214040756225586,-4.3913702964782715,-13.387076377868652,-6.657837867736816,0.10827834976798144,0.037900399416685104,1853.3611647609255,1847.3492335963965,3040.4283280162413,0.514315128326416,0.5925448536872864,0.7090528607368469,0.7026774287223816,0.5589902997016907,0.5062386989593506,0.49963778257369995,0.5360892415046692,0.5410723686218262,0.5569121837615967,0.5987760424613953,0.5744919776916504,biden-original_clip_10_vtlp.wav,0
-435.56707763671875,172.55056762695312,37.02779769897461,-50.91830062866211,-15.726369857788086,13.288344383239746,-10.775788307189941,-19.150226593017578,-7.067148685455322,0.32313594222068787,-2.08001708984375,-6.512768745422363,-7.981156349182129,-8.694211959838867,-7.856153964996338,-6.475532531738281,-13.316320419311523,0.28628942370414734,-6.566528797149658,-10.235550880432129,0.06255891096287702,0.022460712119936943,1110.4970403864866,1550.8627629505988,1663.1776460085557,0.5074651837348938,0.4919569492340088,0.5402384996414185,0.5800768733024597,0.6151443719863892,0.5807087421417236,0.5877458453178406,0.6665658354759216,0.5556377172470093,0.47993004322052,0.5274543762207031,0.5202577710151672,biden-original_clip_11_vtlp.wav,0
-317.8926086425781,121.3636703491211,-23.81845474243164,-14.260966300964355,-8.197694778442383,-0.6720374822616577,-8.81899356842041,-11.098664283752441,-11.744037628173828,-1.7578458786010742,-1.9978909492492676,-2.576399803161621,-5.853321552276611,-7.032454490661621,-10.051746368408203,-2.2066233158111572,-11.972057342529297,-5.509344100952148,-8.119254112243652,-9.165414810180664,0.10428826493619489,0.03304640203714371,1790.3408653226566,1772.1711696815426,3013.024704085702,0.5029938220977783,0.5788795351982117,0.6084164977073669,0.5755660533905029,0.574967622756958,0.561263382434845,0.5701690316200256,0.5358411073684692,0.5890419483184814,0.6119045615196228,0.5594242215156555,0.5069271922111511,biden-original_clip_12_vtlp.wav,0
-293.5226135253906,133.40228271484375,-36.838401794433594,-18.338579177856445,-14.177666664123535,-5.11381721496582,-10.95523452758789,-10.609946250915527,-5.188928604125977,-1.6569173336029053,-4.539904594421387,-3.1868627071380615,-6.306371212005615,-6.741294860839844,-8.26577091217041,-1.6989117860794067,-15.471552848815918,-6.026576995849609,-11.111754417419434,-7.98284912109375,0.0874182043938515,0.03579048439860344,1570.0788571407734,1650.941455810577,2550.8352328342517,0.60295170545578,0.5645438432693481,0.5234624147415161,0.5094543695449829,0.5288784503936768,0.614340603351593,0.5632641911506653,0.5487031936645508,0.6139810085296631,0.5675443410873413,0.5352599024772644,0.6003233194351196,biden-original_clip_13_vtlp.wav,0
-281.29571533203125,121.39236450195312,-40.725791931152344,-10.191441535949707,-6.4293413162231445,-2.729106903076172,-14.125134468078613,-11.22486400604248,-10.29058837890625,-6.208743095397949,-6.485330104827881,-4.056789398193359,-8.514328956604004,-7.533481121063232,-8.050382614135742,-0.7534067630767822,-16.043338775634766,-6.452768325805664,-9.962824821472168,-11.947972297668457,0.09373527225928074,0.040922533720731735,1707.7889792773442,1749.973213712072,2832.790295098608,0.561732828617096,0.6231980323791504,0.6533989310264587,0.573392391204834,0.49616220593452454,0.565778374671936,0.5390665531158447,0.5156431794166565,0.6040429472923279,0.5828351974487305,0.5834969878196716,0.5164595246315002,biden-original_clip_14_vtlp.wav,0
-302.88330078125,119.3324203491211,-34.8082275390625,-7.720735549926758,-5.3279829025268555,-5.268655300140381,-13.493866920471191,-13.248844146728516,-7.018134593963623,-2.6514317989349365,-5.100454330444336,-4.625345706939697,-6.044358730316162,-7.276638031005859,-7.899836540222168,-2.711211919784546,-15.135403633117676,-3.0334246158599854,-6.885226249694824,-12.024298667907715,0.10274638377320186,0.037539541721343994,1789.7370046641627,1736.123564013961,3042.801476852523,0.5226774215698242,0.5782890319824219,0.6030741333961487,0.4877784550189972,0.4562017023563385,0.4992678761482239,0.48154422640800476,0.4988512694835663,0.6152818202972412,0.5741589665412903,0.5218172073364258,0.48909851908683777,biden-original_clip_15_vtlp.wav,0
-405.243408203125,159.84593200683594,25.797470092773438,-59.677791595458984,-23.024900436401367,16.684789657592773,-5.718565464019775,-20.951053619384766,-4.9547319412231445,6.386661052703857,-8.290085792541504,-5.482607841491699,-4.960375785827637,-6.021813869476318,-5.792370796203613,-3.8866944313049316,-14.154041290283203,-1.60849928855896,-8.480798721313477,-12.531986236572266,0.06822229372099768,0.02016853168606758,1334.9330633839154,1851.2349781721043,1895.1716801406612,0.6038557291030884,0.6145278811454773,0.5814284682273865,0.523875892162323,0.48881611227989197,0.5142487287521362,0.530031144618988,0.5436837673187256,0.5940910577774048,0.5649663805961609,0.5516697764396667,0.5869337916374207,biden-original_clip_16_vtlp.wav,0
-274.94805908203125,117.80772399902344,-41.987831115722656,-12.033188819885254,-17.989540100097656,-9.795310020446777,-10.525649070739746,-10.33180046081543,-11.848986625671387,-0.24246951937675476,-2.5271196365356445,-5.653030872344971,-5.114916801452637,-7.777920246124268,-11.762727737426758,-0.5708717107772827,-13.760363578796387,-4.267388820648193,-9.071361541748047,-7.7077202796936035,0.10823869815835267,0.03924030065536499,1794.4990489681718,1751.9784431844628,2949.449295787413,0.5818444490432739,0.5700505971908569,0.5366828441619873,0.5760129690170288,0.5549993515014648,0.5760927200317383,0.5747947096824646,0.5692634582519531,0.6740553975105286,0.6194038987159729,0.5448383688926697,0.5287528038024902,biden-original_clip_17_vtlp.wav,0
