mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,zcr,rms,spec_cent,spec_bw,rolloff,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,fileName,label
-252.0287628173828,115.94849395751953,-73.00682067871094,-18.45233917236328,-20.305715560913086,-17.084625244140625,-10.529852867126465,-6.808863639831543,-9.780237197875977,4.561338424682617,-8.060937881469727,-6.364777088165283,-6.1079511642456055,-9.167564392089844,-11.773168563842773,-1.7986353635787964,-10.459463119506836,-1.3601093292236328,-5.865035057067871,-1.8039309978485107,0.11235326650191327,0.03317274525761604,1821.0802672676557,1643.6449005132,3042.498779296875,0.6567111015319824,0.590410053730011,0.5435965061187744,0.5899568200111389,0.6413862109184265,0.6336133480072021,0.6923560500144958,0.760591983795166,0.6955941915512085,0.6443362832069397,0.6502103805541992,0.638361394405365,biden-original_clip_0_vtlp.wav,0
-238.24668884277344,118.22206115722656,-60.867427825927734,-15.158821105957031,-15.35651969909668,-10.135167121887207,-7.983297348022461,-13.130294799804688,-11.406342506408691,-2.0360913276672363,-9.770729064941406,-2.746055841445923,-8.559587478637695,-14.1954345703125,-10.330235481262207,-1.7225286960601807,-9.89265251159668,-1.1626354455947876,-7.572239398956299,-2.9237587451934814,0.11003019371811225,0.03803696855902672,1814.3996735675514,1734.1957583653268,3052.606201171875,0.541795551776886,0.49603044986724854,0.538352370262146,0.6397834420204163,0.5986323356628418,0.6784749031066895,0.6834111213684082,0.6254966259002686,0.6083016395568848,0.5579448938369751,0.5869511365890503,0.6318120360374451,biden-original_clip_1_vtlp.wav,0
-271.4560241699219,105.54639434814453,-55.24802780151367,-15.44990348815918,-21.057777404785156,-12.256267547607422,-12.967419624328613,-6.280454158782959,-9.85404109954834,-5.707315444946289,-7.9335503578186035,-2.353827953338623,-6.231076717376709,-7.674144744873047,-10.638960838317871,-2.7964611053466797,-10.886661529541016,-4.018054962158203,-13.490326881408691,-7.145834922790527,0.12240662866709184,0.03071780875325203,1963.4863787440129,1788.5385430790745,3225.5584716796875,0.5674402713775635,0.5764319896697998,0.7164624333381653,0.7563225030899048,0.6248384714126587,0.5297018885612488,0.503724217414856,0.5293627977371216,0.5453638434410095,0.5945094227790833,0.5963346362113953,0.6320163011550903,biden-original_clip_10_vtlp.wav,0
-359.0538635253906,141.10166931152344,-35.31427764892578,-13.759876251220703,-6.550715446472168,-8.804348945617676,-13.494001388549805,-10.592540740966797,-8.78124713897705,-2.8402397632598877,-3.8303301334381104,-4.824390411376953,-5.559219837188721,-11.475890159606934,-10.914433479309082,-2.8130435943603516,-11.698129653930664,-4.38657808303833,-6.85091495513916,-6.155242919921875,0.08502570950255102,0.021353483200073242,1466.5434673528284,1551.894484002055,2388.4552001953125,0.5333091020584106,0.5281753540039062,0.5918266177177429,0.6193290948867798,0.6439597010612488,0.5979896783828735,0.635112464427948,0.6939647197723389,0.5712338089942932,0.562143862247467,0.5893306136131287,0.5524410605430603,biden-original_clip_11_vtlp.wav,0
-324.2176818847656,113.57574462890625,-33.946842193603516,-11.33333683013916,-9.410673141479492,-1.7777146100997925,-10.393555641174316,-11.279959678649902,-13.24003791809082,-2.580876111984253,-2.2072227001190186,-2.7218453884124756,-6.122714996337891,-7.209374904632568,-9.865910530090332,-2.318598985671997,-12.412491798400879,-5.9496073722839355,-7.796799659729004,-9.228506088256836,0.1133846360809949,0.025455325841903687,1875.7212616923846,1774.6019703062439,3217.291259765625,0.5293985605239868,0.6031072735786438,0.6256215572357178,0.601222574710846,0.5980919599533081,0.5761218667030334,0.5877854228019714,0.5506253242492676,0.6150215268135071,0.6262382864952087,0.5746261477470398,0.5208024978637695,biden-original_clip_12_vtlp.wav,0
-295.2889404296875,124.73932647705078,-52.62892532348633,-11.903337478637695,-15.737397193908691,-6.961642742156982,-12.99495792388916,-9.851253509521484,-6.697908878326416,-2.540010452270508,-5.073495864868164,-3.035407304763794,-7.917915344238281,-8.132089614868164,-8.3672456741333,-1.7756710052490234,-15.2534761428833,-5.368192672729492,-10.614237785339355,-7.8687543869018555,0.10251913265306123,0.02866392768919468,1698.1123735481226,1633.1388662596148,2806.67724609375,0.632495641708374,0.6009997129440308,0.5740782022476196,0.5521939992904663,0.5484181046485901,0.6182387471199036,0.6404181718826294,0.56916344165802,0.6468100547790527,0.6317492127418518,0.5544738173484802,0.5838745832443237,biden-original_clip_13_vtlp.wav,0
-294.9188232421875,117.16416931152344,-48.972755432128906,-7.836460590362549,-7.2344231605529785,-4.147432804107666,-16.731048583984375,-10.920320510864258,-10.569573402404785,-6.652604103088379,-6.931343078613281,-3.498600482940674,-8.385720252990723,-7.820230484008789,-7.815848350524902,-0.7415028810501099,-15.8367919921875,-5.622775554656982,-9.166336059570312,-11.57080364227295,0.1025577467315051,0.02988743968307972,1777.8196304395265,1738.166148398741,2962.353515625,0.5711614489555359,0.6436014175415039,0.6923669576644897,0.6310333609580994,0.5249797105789185,0.5688521862030029,0.5630591511726379,0.5247921347618103,0.6339896321296692,0.6229718923568726,0.6146705150604248,0.5393527746200562,biden-original_clip_14_vtlp.wav,0
-320.1705627441406,114.76197814941406,-36.91339874267578,-7.601760387420654,-5.603631496429443,-5.742009162902832,-15.475781440734863,-13.144153594970703,-7.809078216552734,-2.543012857437134,-5.024864196777344,-4.705726623535156,-5.971542835235596,-7.764430522918701,-7.793644905090332,-3.0607261657714844,-15.3382568359375,-3.0976951122283936,-6.596313953399658,-11.654324531555176,0.10734340122767858,0.02799355238676071,1831.8992811404496,1751.3511918938518,3147.0062255859375,0.5840320587158203,0.6332539319992065,0.5245659351348877,0.46309542655944824,0.500975489616394,0.5105592608451843,0.49506503343582153,0.6197028756141663,0.610684335231781,0.533463180065155,0.4966772496700287,0.51873379945755,biden-original_clip_15_vtlp.wav,0
-326.2919921875,124.05638885498047,-50.6503791809082,-14.435892105102539,-13.962716102600098,-8.385298728942871,-7.082862854003906,-6.676283836364746,-10.868983268737793,0.8315480947494507,-5.193965911865234,-3.612823247909546,-6.560176849365234,-6.749342441558838,-6.826905727386475,-2.113063335418701,-12.568782806396484,-4.220096588134766,-9.611045837402344,-8.942880630493164,0.09879349689094388,0.021060142666101456,1714.619195511125,1737.0143321328699,2933.1024169921875,0.62983638048172,0.6565954089164734,0.6197941899299622,0.5698981881141663,0.5578842163085938,0.6075760722160339,0.6088506579399109,0.614884614944458,0.6677053570747375,0.6448730826377869,0.6090177297592163,0.6201015114784241,biden-original_clip_16_vtlp.wav,0
-299.2966613769531,115.51604461669922,-43.648319244384766,-12.689053535461426,-18.74472427368164,-11.154927253723145,-11.731900215148926,-11.591740608215332,-13.139983177185059,-1.5659425258636475,-2.738136053085327,-5.6627984046936035,-5.2120513916015625,-9.034552574157715,-11.683635711669922,-0.9705268740653992,-13.755301475524902,-4.552048206329346,-8.784232139587402,-8.273674011230469,0.11099803691007654,0.028154028579592705,1817.5858342491808,1754.6713242428943,3010.9130859375,0.5865163207054138,0.5844539403915405,0.5428205132484436,0.5815378427505493,0.5627265572547913,0.5836343765258789,0.5800275206565857,0.5653038620948792,0.6450529098510742,0.6106317639350891,0.5469707250595093,0.5247418284416199,biden-original_clip_17_vtlp.wav,0
-317.9241943359375,115.77587890625,-52.042728424072266,-10.340847969055176,-9.719547271728516,-8.626956939697266,-14.130936622619629,-13.520561218261719,-12.754215240478516,-4.626159191131592,-4.795557975769043,-4.214180946350098,-6.189423084259033,-6.268600940704346,-10.7451171875,-3.7466940879821777,-13.683073997497559,-4.083896636962891,-11.741255760192871,-12.067622184753418,0.10342344945790816,0.025695260614156723,1769.281326553266,1735.3587289799968,2949.7467041015625,0.5286357998847961,0.5699425935745239,0.6601249575614929,0.6948198676109314,0.5343323945999146,0.5442039966583252,0.5513668656349182,0.5180790424346924,0.5539717674255371,0.5773877501487732,0.6265474557876587,0.5594804286956787,biden-original_clip_18_vtlp.wav,0
-307.0085144042969,103.29942321777344,-44.522560119628906,4.205693244934082,-5.752512454986572,-9.273334503173828,-21.74128532409668,-14.46960163116455,-6.510154724121094,-5.051815032958984,-8.014979362487793,-2.780768632888794,-3.178086280822754,-4.298033237457275,-9.427932739257812,-4.594784259796143,-14.701834678649902,-8.902685165405273,-15.899931907653809,-12.044946670532227,0.10928531568877552,0.02666223980486393,1941.641271345291,1813.0713044635643,3374.67041015625,0.5741772055625916,0.6678959727287292,0.699815034866333,0.6465284824371338,0.5298475027084351,0.4445125460624695,0.438156396150589,0.4692402780056,0.5141687989234924,0.5695210099220276,0.6065281629562378,0.5654474496841431,biden-original_clip_19_vtlp.wav,0
-288.4833068847656,127.2730712890625,-52.216827392578125,-14.383116722106934,-14.538044929504395,-9.411275863647461,-6.905220031738281,-6.249185562133789,-7.733854293823242,0.12734948098659515,-8.914604187011719,-2.563300848007202,-8.106661796569824,-10.62508487701416,-10.293684005737305,-2.903230667114258,-11.26751708984375,-1.3501006364822388,-8.371652603149414,-4.451481819152832,0.09536805444834184,0.027667967602610588,1669.8947673072387,1713.1004506012619,2788.494873046875,0.6314845085144043,0.5901493430137634,0.5155235528945923,0.5508275032043457,0.5576329231262207,0.5721484422683716,0.5821333527565002,0.58655846118927,0.6070507764816284,0.5360313653945923,0.5926362872123718,0.5838956832885742,biden-original_clip_2_vtlp.wav,0
-255.72377014160156,104.93663024902344,-70.11221313476562,-20.943546295166016,-23.274747848510742,-14.256681442260742,-16.12429428100586,-7.885995864868164,-9.224568367004395,-1.695072054862976,-6.351428985595703,-1.3873951435089111,-4.582992076873779,-6.851166248321533,-12.230579376220703,-2.536341667175293,-13.273980140686035,-5.329411029815674,-10.314873695373535,-6.443793296813965,0.11558439293686225,0.03249843418598175,1892.0051558357995,1731.2868923264898,3067.987060546875,0.5702655911445618,0.5819751024246216,0.7112506031990051,0.7015530467033386,0.5906642079353333,0.5287048816680908,0.5981931686401367,0.5715715289115906,0.5448163747787476,0.5938850045204163,0.6193444728851318,0.5743297338485718,biden-original_clip_20_vtlp.wav,0
-232.0736541748047,98.0939712524414,-61.4593620300293,-16.229021072387695,-24.295574188232422,-14.027114868164062,-14.802652359008789,-8.320087432861328,-11.048798561096191,-0.7473307847976685,-8.281023025512695,-5.988292694091797,-6.3885698318481445,-4.672438621520996,-10.81518840789795,-0.1091589629650116,-6.8115668296813965,-4.41517972946167,-8.384142875671387,-6.045265197753906,0.11663320113201531,0.037475597113370895,2007.6769682062156,1872.0879871345248,3455.035400390625,0.6101673245429993,0.5432122945785522,0.5905656814575195,0.6383674144744873,0.5310844779014587,0.5259168744087219,0.6288084983825684,0.6925181746482849,0.631285548210144,0.6119512915611267,0.686707615852356,0.6739117503166199,biden-original_clip_21_vtlp.wav,0
-253.1815948486328,104.537109375,-52.8628044128418,-16.414142608642578,-24.534744262695312,-7.792600154876709,-12.665824890136719,-10.657803535461426,-14.014594078063965,-2.487480640411377,-6.647735595703125,-5.673318862915039,-5.898191928863525,-6.072568416595459,-11.316555976867676,-0.3018712103366852,-12.332734107971191,-7.237701892852783,-8.997038841247559,-8.957345962524414,0.11416812818877552,0.03327925130724907,1955.179159908444,1878.917808182758,3443.170166015625,0.6203904151916504,0.6028870344161987,0.6119011640548706,0.5955470204353333,0.6004006266593933,0.5374579429626465,0.5613173842430115,0.6033853888511658,0.5832837820053101,0.6602091193199158,0.5904955863952637,0.574559211730957,biden-original_clip_22_vtlp.wav,0
-246.1168670654297,100.79134368896484,-62.089874267578125,-20.876760482788086,-22.90816879272461,-10.802184104919434,-12.95770263671875,-7.702343940734863,-12.763350486755371,-3.2856357097625732,-4.951409816741943,-2.8541719913482666,-5.819326400756836,-8.318233489990234,-15.094405174255371,-1.9946441650390625,-15.168123245239258,-9.240011215209961,-7.4276251792907715,-3.735731363296509,0.11854272959183673,0.03766326233744621,1970.4757138173202,1827.548653736504,3357.1746826171875,0.5388189554214478,0.5964328050613403,0.6499142050743103,0.6166711449623108,0.6413035988807678,0.6128414273262024,0.6081863045692444,0.5258200764656067,0.5078518390655518,0.5488771200180054,0.525193452835083,0.4944286346435547,biden-original_clip_23_vtlp.wav,0
-273.98358154296875,108.4786148071289,-57.969547271728516,-19.541866302490234,-26.381803512573242,-13.5383939743042,-15.005400657653809,-3.8690073490142822,-11.887715339660645,-3.965512752532959,-6.517462253570557,0.1644524484872818,-2.0514163970947266,-3.3892107009887695,-11.109980583190918,-4.4593915939331055,-12.798050880432129,-7.040873050689697,-11.41861629486084,-5.244126319885254,0.1063095404177296,0.03070313297212124,1866.439820060193,1783.0479050292345,3162.359619140625,0.6289406418800354,0.658795952796936,0.6486437916755676,0.6707414984703064,0.6691946983337402,0.599385142326355,0.5150333046913147,0.45806097984313965,0.551946222782135,0.5515348315238953,0.5345422625541687,0.6061112284660339,biden-original_clip_24_vtlp.wav,0
-316.9678039550781,114.06649780273438,-41.40327072143555,-9.998547554016113,-6.189149379730225,-0.3545234799385071,-20.194374084472656,-17.564964294433594,-15.30618953704834,-3.61861252784729,-5.514358043670654,-3.62882661819458,-5.870922565460205,-7.931362628936768,-10.896679878234863,-0.04787106439471245,-13.667610168457031,-6.67942476272583,-11.775365829467773,-12.284867286682129,0.10955810546875,0.027522500604391098,1827.1513552363585,1721.7504428678926,3036.8408203125,0.5981199741363525,0.6887176632881165,0.6119986772537231,0.47494587302207947,0.5066235065460205,0.5594423413276672,0.4996228814125061,0.5553575754165649,0.6020662188529968,0.5479660630226135,0.5380635857582092,0.5150505900382996,biden-original_clip_25_vtlp.wav,0
-333.6031494140625,128.2145233154297,-55.554325103759766,-13.70896053314209,-11.642212867736816,-5.746311187744141,-12.304813385009766,-8.088944435119629,-10.729484558105469,-4.36322546005249,-3.441472291946411,-1.7686896324157715,-9.207422256469727,-9.982171058654785,-10.034845352172852,0.844648003578186,-11.152251243591309,-5.427495002746582,-10.277579307556152,-8.66224193572998,0.09414236886160714,0.025591028854250908,1565.0342035284305,1561.301722794578,2486.8927001953125,0.6437854170799255,0.5775907635688782,0.45982325077056885,0.48406001925468445,0.5795724391937256,0.5828063488006592,0.5493620038032532,0.5540826320648193,0.6003576517105103,0.5060713887214661,0.47269749641418457,0.614027202129364,biden-original_clip_26_vtlp.wav,0
-330.9540710449219,117.9886474609375,-37.651771545410156,-11.440088272094727,-13.426726341247559,-5.071260929107666,-14.169865608215332,-9.564826011657715,-12.571517944335938,-4.299647331237793,-7.336812973022461,-2.212984085083008,-4.78682804107666,-3.1641745567321777,-5.547695636749268,-4.4958577156066895,-16.13213348388672,-8.84017562866211,-10.015384674072266,-8.379733085632324,0.09229636678890306,0.026919033378362656,1691.6943148045634,1767.9007583394075,2909.5367431640625,0.608867347240448,0.5554864406585693,0.5602119565010071,0.5053388476371765,0.4410485625267029,0.46976926922798157,0.488924115896225,0.4844578802585602,0.5241446495056152,0.5396286845207214,0.5487504601478577,0.5822281837463379,biden-original_clip_27_vtlp.wav,0
