mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,zcr,rms,spec_cent,spec_bw,rolloff,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,fileName,label
-259.5668640136719,105.46549987792969,-64.085693359375,-16.452865600585938,-16.671119689941406,-16.336822509765625,-8.9547119140625,-6.617522716522217,-9.80594253540039,4.1966776847839355,-7.096823215484619,-5.8871235847473145,-5.325827121734619,-8.322990417480469,-11.011309623718262,-1.2703526020050049,-10.168527603149414,-1.0041347742080688,-5.710958957672119,-2.0446598529815674,0.09963203306264501,0.045157402753829956,1657.883304047074,1510.5664745621634,2776.034567140371,0.5687478184700012,0.5216974020004272,0.48931214213371277,0.533321738243103,0.5655779838562012,0.5657053589820862,0.6215400695800781,0.6710288524627686,0.6149117350578308,0.571069061756134,0.5475320219993591,0.5497699975967407,biden-original_clip_0_vtlp.wav,0
-252.87039184570312,109.96084594726562,-56.13798904418945,-13.894929885864258,-12.99665355682373,-9.213793754577637,-5.971403121948242,-11.411466598510742,-9.823183059692383,-0.5639598369598389,-7.674684047698975,-2.0356619358062744,-7.2397003173828125,-12.461485862731934,-9.512104034423828,-1.518276333808899,-9.21529483795166,-0.823617160320282,-6.748384475708008,-2.690577745437622,0.09456795606148492,0.04975777119398117,1608.8493859705109,1542.9918725937691,2681.483321400087,0.44939613342285156,0.4562530815601349,0.5606443881988525,0.5460361838340759,0.5841714143753052,0.6354169249534607,0.5776757001876831,0.5559759140014648,0.532625138759613,0.5050400495529175,0.5479393005371094,0.5084725022315979,biden-original_clip_1_vtlp.wav,0
-280.978271484375,96.76717376708984,-47.831661224365234,-12.143647193908691,-17.84247589111328,-10.164607048034668,-12.184674263000488,-5.927472114562988,-8.524020195007324,-4.774569034576416,-6.9538750648498535,-2.6112160682678223,-6.034073352813721,-7.023153305053711,-9.187543869018555,-2.6069321632385254,-10.962894439697266,-4.798173904418945,-13.280301094055176,-6.4484171867370605,0.10735163500580046,0.041975945234298706,1774.888277870538,1622.1824408983164,2920.6967240973026,0.4744553565979004,0.538303017616272,0.6400538682937622,0.6501815319061279,0.5199194550514221,0.4676722288131714,0.4522351622581482,0.4843798279762268,0.48989346623420715,0.5081757307052612,0.5642383694648743,0.5385048389434814,biden-original_clip_10_vtlp.wav,0
-353.4876708984375,127.58740234375,-33.58787536621094,-10.103111267089844,-5.339603424072266,-7.1001362800598145,-12.075539588928223,-9.409876823425293,-8.415287017822266,-3.019897699356079,-3.4822933673858643,-4.331731796264648,-5.381160736083984,-10.471271514892578,-10.697797775268555,-2.207204818725586,-10.529196739196777,-3.3830320835113525,-6.501679420471191,-5.579586029052734,0.0766488272186775,0.0315721370279789,1356.6398771289396,1421.270283604055,2192.914427294809,0.4733802080154419,0.46977341175079346,0.5206125974655151,0.5564305186271667,0.5784908533096313,0.5316594243049622,0.561647355556488,0.6125221252441406,0.4926764667034149,0.4951205849647522,0.504801332950592,0.4752097427845001,biden-original_clip_11_vtlp.wav,0
-330.797119140625,105.36620330810547,-30.082502365112305,-8.952980995178223,-9.612330436706543,-1.455685019493103,-7.223418235778809,-9.410638809204102,-10.136956214904785,-2.1161911487579346,-1.9108436107635498,-1.3918377161026,-5.468686580657959,-6.283029556274414,-8.872547149658203,-1.9088205099105835,-10.88521957397461,-5.654330253601074,-7.447044372558594,-8.665399551391602,0.10193975674303944,0.03269840031862259,1700.769559506999,1586.098259709744,2874.8075197578305,0.4697677791118622,0.5574047565460205,0.5878351330757141,0.5578283071517944,0.5556678175926208,0.5324545502662659,0.5269349217414856,0.4931361675262451,0.5460981130599976,0.5684822797775269,0.5122825503349304,0.45472705364227295,biden-original_clip_12_vtlp.wav,0
-299.478759765625,112.40734100341797,-47.52915573120117,-10.820151329040527,-13.557646751403809,-6.082703113555908,-10.942326545715332,-8.499823570251465,-4.059947490692139,-0.3404635787010193,-4.3506245613098145,-2.4220433235168457,-5.6730875968933105,-5.906343936920166,-7.030459403991699,-1.236765742301941,-13.927206039428711,-5.245394706726074,-9.789798736572266,-7.359229564666748,0.0904260622099768,0.038198329508304596,1555.0184432535284,1480.0652157381598,2545.9640325913574,0.5788244009017944,0.5438399910926819,0.5204949975013733,0.4925083816051483,0.4821344017982483,0.5601985454559326,0.5796539783477783,0.5072845220565796,0.5749762058258057,0.5785138607025146,0.5094793438911438,0.5358390212059021,biden-original_clip_13_vtlp.wav,0
-298.634521484375,105.51889038085938,-43.33091354370117,-6.085808753967285,-6.094854354858398,-2.4303383827209473,-13.577150344848633,-10.574141502380371,-10.341035842895508,-6.121567249298096,-6.564642906188965,-4.864423751831055,-8.673847198486328,-7.501603603363037,-7.269489765167236,-0.09563054889440536,-15.137986183166504,-6.521484375,-9.175873756408691,-10.910493850708008,0.08954239776682135,0.04435982182621956,1605.6540022678985,1564.2686439736108,2674.2389723209108,0.5100644826889038,0.5561138391494751,0.5838452577590942,0.5048518180847168,0.4464329481124878,0.5270583033561707,0.49735793471336365,0.4757976531982422,0.5648772716522217,0.5382721424102783,0.5314530730247498,0.468831866979599,biden-original_clip_14_vtlp.wav,0
-331.10955810546875,104.86664581298828,-34.137855529785156,-6.020689487457275,-6.515194416046143,-4.917529106140137,-10.596260070800781,-10.922260284423828,-5.734860897064209,-2.1423354148864746,-4.34059476852417,-3.738238573074341,-5.929171085357666,-6.854164123535156,-7.003233909606934,-2.9856042861938477,-13.447860717773438,-2.346153974533081,-5.680178165435791,-10.435501098632812,0.09916527697215777,0.03453672304749489,1692.1097825707357,1588.381037490636,2882.1767714073376,0.4936665892601013,0.5549948811531067,0.5475456714630127,0.43976643681526184,0.43561866879463196,0.47205618023872375,0.4463873505592346,0.4967133402824402,0.5749893188476562,0.510734498500824,0.4656204283237457,0.42615896463394165,biden-original_clip_15_vtlp.wav,0
-319.0087585449219,110.76629638671875,-47.516639709472656,-12.724104881286621,-13.677190780639648,-8.620678901672363,-6.488559722900391,-5.741301536560059,-9.569782257080078,0.8525627851486206,-5.127520561218262,-3.480522632598877,-5.813189506530762,-6.101492404937744,-6.735922336578369,-1.4983857870101929,-11.58102035522461,-4.157291889190674,-9.107428550720215,-8.035470008850098,0.08960357453596288,0.030857853591442108,1575.9321346059508,1571.9568080561307,2673.264732272332,0.568253219127655,0.5603704452514648,0.5447218418121338,0.5302377343177795,0.4890591502189636,0.5171318650245667,0.5351686477661133,0.5428603887557983,0.5825583338737488,0.5668649673461914,0.5344815254211426,0.558582603931427,biden-original_clip_16_vtlp.wav,0
-293.3267517089844,105.04150390625,-42.55202102661133,-12.029324531555176,-17.205121994018555,-8.785723686218262,-11.082998275756836,-9.202081680297852,-10.521862983703613,-1.1235886812210083,-2.8764398097991943,-4.9427032470703125,-5.819063663482666,-7.493232250213623,-10.68540096282959,-0.5834305286407471,-13.416237831115723,-3.3415770530700684,-8.702853202819824,-7.250576496124268,0.09724953777552205,0.04019927978515625,1649.695823687194,1583.2273723406986,2702.367031159368,0.5322502851486206,0.49310988187789917,0.5185350179672241,0.513381838798523,0.5181163549423218,0.5173696875572205,0.5042920112609863,0.5980890393257141,0.571856677532196,0.49663782119750977,0.4674798250198364,0.5069623589515686,biden-original_clip_17_vtlp.wav,0
